[43, 2, -66, 67, -42, 22, -21, 23, -24, -54, 31, 83, -52, 6, -81, -88, 26, 82, 97, 1, 72, 44, -39, 81, -2, 57, 40, 83, -91, -23, -97, -4, 100, -95, 84, -8, -84, -40, -12, 65, 45, 66, 30, -49, 9, 36, -3, 29, -80, 22, -29, -15, -93, 97, -10, 92, 86, -15, -86, 89, 10, -8, 69, -1, -22, 9, -78, 8, -6, 49, 73, -25, -33, 53, 0, -83, -98, -57, 33, -45, 94, -79, -1, 8, 44, -32, 72, -26, 28, 69, 2, 2, 23, 10, 74, 49, -60, -65, -95, 21, 56, -90, -5, -15, 68, -38, -50, -41, 23, -14, -47, 85, 15, 19, -19, 99, -82, 86, -59, -73, 98, 40, -53, -95, 93, -44, -30, -92, 78, -96, 96, -36, 54, 54, 58, -74, -7, -3, 76, -96, 61, 46, 57, -20, -47, 73, -30, -23, -85, -34, 26, 20, -99, 66, 97, 84, 76, -34, 97, -37, 64, -91, 87, 32, -50, 83, -65, 40, -77, 13, 91, 9, 6, -49, -15, 16, 51, 100, -2, 81, 27, -13, -21, -12, -43, 13, -74, -28, -16, 4, -47, -30, 22, -100, 27, 41, 30, 0, -95, 89, -27, 65, -90, 85, 38, -27, -48, 29, -87, 30, 24, -74, -60, -68, 45, 21, 56, 3, 14, -43, -91, -11, -23, 36, -71, -91, 4, -64, 94, 59, 23, -51, 100, -90, -75, -9, -59, -65, 94, -100, -76, 3, 46, -92, -1, -11, 28, -44, 55, 18, 1, 58, 36, -44, 95, 19, 18, 51, 72, 22, -80, 84, 83, -55, 56, 15, -89, 82, 38, -35, 99, 72, -33, -9, -31, 62, -18, 26, -65, -56, -62, -17, 80, -73, -45, 74, 53, -26, -91, 67, 58, 2, -82, 68, -88, -42, -35, 0, 40, 46]
[-23, -59, 94, -89, -76, 0, -86, -88, -58, 2, -53, 77, -67, -80, 100, 28, 15, -77, -4, -16, 2, 26, -31, 10, 63, 91, -47, -86, -37, 54, -68, -38, 52, 38, -36, -34, -83, -91, 66, 16, -95, -57, -87, -63, 85, 58, 22, 74, -57, 23, -87, 33, -18, 31, -70, 69, -7, -74, 10, -58, -50, -50, -45, 34, 55, 47, -52, -36, 51, 71, -39, 32, 61, 3, 96, 38, 79, 49, -34, -88, 32, 91, 21, 48, -38, 99, -20, -96, -13, -55, -62, 26, -27, -81, -44, -97, 30, 67, -77, -14, -72, -69, 21, 5, 80, 9, -80, 12, 73, -14, 64, 38, 19, 32, -96, -24, 65, 92, -47, 49, 80, -94, 79, -23, -6, 0, 33, -34, 46, -67, 5, 12, -91, 52, 81, -95, -1, 96, -31, -50, -11, -37, -3, 28, 47, 72, -73, -64, -2, 40, -64, -65, 7, -46, 91, 19, -81, -26, 72, -75, 71, 62, -68, 2, -98, 79, -75, 44, 100, -93, -96, -7, 98, 10, -32, 3, 1, -33, -80, 94, 44, -87, -30, 36, -60, 69, 92, -71, 22, 69, 52, 39, -18, 46, -88, -81, 13, -1, 12, -69, 63, 25, 16, -36, 33, -32, -7, 15, -43, 37, 18, 33, 8, 23, -69, -42, -5, -5, 49, 47, -96, 9, -4, 56, -44, 37, -50, 4, 81, -52, -91, -79, -7, -40, -2, -30, 60, 68, 32, -7, -83, -5, 18, -2, -53, -67, -83, -53, 1, 31, -24, -30, -88, -56, -72, 21, -35, 56, 33, -94, 52, 55, 68, 80, 14, -66, -85, 68, -91, -78, -87, 17, -8, 3, -41, 23, 53, -13, -19, -51, 1, -82, 54, -2, 71, 64, -59, 10, 26, 29, -14, 20, -100, -86, 53, -16, 38, 91, 4, -63]
[-69, -82, -91, 25, 38, -89, 0, -97, 0, 92, -18, -12, -65, 27, -76, 37, -47, 78, 32, 45, -60, -86, -85, -86, 56, -26, 28, 7, 58, 54, -88, 2, -72, -68, -55, -52, -20, -94, 14, -14, 64, -1, -85, 74, 24, 100, 0, -45, -49, 24, -64, -37, 51, -13, 65, -32, 9, 42, 91, -60, -28, -36, 91, 84, -54, 90, -81, -8, -25, -48, 84, 44, -37, -31, 4, 0, -12, -44, -3, 34, 53, -9, 28, 76, 43, -72, 90, -24, 84, -20, 17, -98, 89, -28, 5, -12, -35, 25, 86, 0, -92, 64, 37, 17, -84, -3, 68, 5, 69, 3, -39, -7, 68, -25, 59, 78, -64, -76, 21, -88, 87, -62, -97, -17, 93, 26, 20, -92, -9, 100, 52, 5, -67, -3, 40, 68, -55, -23, -27, -21, 83, 32, -83, 61, -37, -94, 16, 46, 94, 25, -72, 37, -34, -88, 89, 48, 87, -97, -83, -41, -46, 65, -44, 39, -49, 66, -4, -95, 48, -88, -1, 69, 8, -6, 84, -81, -52, 2, -6, 92, -50, -50, -55, 72, -22, 79, -36, -26, 98, 34, -62, -28, 22, 35, -41, 83, 8, 99, 37, -68, -63, 65, -64, -24, -32, 25, 73, 13, 48, 16, -83, 73, 89, -49, -70, -66, 88, -56, -20, -31, 77, -74, 65, 27, -91, 93, -89, -14, -88, -99, -53, 62, -65, 52, -36, -37, -24, 4, 17, 49, -45, -64, 38, 0, 99, -44, 86, 60, 42, -53, -46, -99, -54, -52, 91, -82, 49, 77, 37, -2, 57, 24, -31, -99, -60, -44, 39, -94, 99, 61, -4, 77, 18, 4, -96, -92, -73, -31, 1, 30, -85, 53, 93, -19, 68, 100, -40, -90, 50, -6, -85, -94, -55, -88, -62, 61, -100, 55, -22, 76]
[-84, 96, 58, -23, -35, 17, -93, -49, 0, 79, 60, 92, 30, 47, 78, -79, 87, 49, 92, -23, -9, -56, -39, -6, -86, 45, -62, 80, 79, -5, 94, -63, -12, -25, 25, -22, 34, -65, -48, -48, -66, 3, -37, 39, -96, 9, 41, -36, -98, -69, 96, 92, -78, 31, -40, 42, 72, 43, 36, 47, 89, 45, -25, -37, -69, 64, 85, -39, -1, 69, 41, 82, 59, -38, -87, -56, 23, 93, 83, -94, 51, 6, -25, 78, -67, -10, -99, 80, -48, -91, 30, -28, 72, -35, 48, 88, -56, 22, -83, -65, 15, -8, 4, 72, -38, 46, -48, -30, 14, -59, 71, 19, -33, 56, 78, 39, -58, -3, 86, 31, 74, 66, -44, -5, -84, -55, -85, -85, -88, -18, -20, -91, -16, 71, -58, 34, -3, 40, 59, 5, -50, -59, 21, -96, 83, 100, 60, 99, 67, 100, 11, -90, 44, -69, -51, -23, 8, 28, -21, 94, -6, -27, -76, 39, -8, 7, -40, 85, 90, -53, 83, -13, -90, -56, 71, -2, -65, 55, -61, -48, 88, -48, 95, -56, -88, -89, -77, 45, 14, 11, -55, 29, -68, -22, 79, -77, 86, 29, -19, 73, -4, -98, 2, 29, -83, 95, -62, -20, 73, -12, -5, -36, -90, 37, -32, -100, -88, -62, -48, -90, 18, -85, 2, 69, -43, 95, 52, 34, -33, 0, 49, -87, -27, 16, 18, 32, 77, 13, 87, 92, -2, -92, 13, 63, -81, 70, 22, 14, -50, -17, -14, 98, -42, -50, 5, 8, 49, -26, -87, -93, 56, -18, -82, -27, 6, -28, -5, 22, 57, -11, -88, -40, 96, -74, 21, -47, -61, -52, 65, -5, -76, 6, 26, -97, 65, 24, -85, -34, -61, -6, 12, 71, -79, -90, 90, 11, 28, 90, 70, 17]
[-21, 55, -73, -69, -61, -79, 98, -56, -31, -27, 61, 26, -24, -98, -79, -88, -52, 97, -58, -70, -99, -93, -70, 47, -71, 17, 62, 94, -76, 42, 50, 38, 100, -16, 86, 30, -36, -15, -5, 95, -74, 47, 52, -99, -28, -86, -33, -94, -92, 20, 73, 55, -45, 48, 29, 67, 53, 83, 29, 86, -97, 90, 85, -46, -51, 35, 71, 15, -83, 99, -47, -76, 34, -63, 17, -76, -76, 80, -66, 32, -28, -53, -25, -65, -6, 78, 37, 71, -16, -65, -62, 6, -43, 46, 61, -51, 66, 40, -42, -54, 24, -20, -37, 27, -100, -85, 69, -85, 13, -50, -42, 79, 97, 17, -7, -20, 44, -67, 97, 97, -97, 13, 47, -53, 60, 30, -90, -19, 9, -33, 77, 17, 11, 65, 20, -93, 79, -42, -36, -82, 25, 84, 49, -6, 72, 6, -73, 6, 56, -40, 79, -31, 55, 39, 89, 47, -94, -4, -54, 15, -8, -81, -53, -56, 92, -84, -47, -84, 4, -96, -12, 17, -89, 80, -54, 59, 71, 72, 6, -10, 52, 98, -68, 77, -31, -23, -11, -39, -42, 80, -81, -34, -72, -24, 43, 53, -5, 68, 16, 27, -9, 62, -7, 50, -94, -22, 76, 15, 48, 58, 67, -1, -76, 52, 7, -54, 47, -59, 19, 67, -97, -68, 1, 71, 38, -80, -26, 67, -34, -67, 28, 98, -11, 48, 96, 84, -95, -98, 59, 6, -75, 11, -7, -79, 38, 0, 94, -61, -94, 60, -7, 71, 35, -52, 36, 27, 97, 18, 44, 93, -49, 33, -99, -54, 4, 39, -96, -72, -59, 25, 60, -36, -48, 83, -31, -76, 75, -32, -94, -96, -12, -54, 87, -52, 37, 52, 0, 74, -15, -22, -48, -50, 45, -66, 82, -27, -83, 63, -91, -14]
[-79, -50, 64, 45, -67, -45, 5, 81, -68, -88, 91, 41, -30, -40, -58, -2, 75, 97, 13, -87, -26, 78, -86, -27, 29, 48, -43, 38, 79, 59, -61, 66, -6, 83, -1, 33, -39, 12, 72, 22, 17, -8, -52, -53, -23, -62, -24, 52, -93, 61, -89, 75, 71, 59, -26, 59, -84, -43, -68, 93, -30, -36, 82, 29, -13, -99, 5, 81, 59, 21, 20, 84, 61, 46, -82, 19, -78, 65, 58, 0, -87, -42, 82, -61, -69, -86, 78, -4, 62, -18, 76, -31, -35, 9, -67, 2, 96, -89, 55, 78, -92, 98, 81, -98, 3, -81, -83, -3, -96, -72, -6, 76, 32, 50, 36, 81, -69, -87, -32, 79, 63, -66, 81, -98, 63, -7, -9, 59, -10, 94, 15, 71, 28, 16, 35, -62, -79, 15, -21, -11, 65, 53, 70, 12, 84, 95, 59, 32, 74, 50, 64, -7, 52, 34, -73, -16, -41, 2, 67, 12, 52, 5, -87, 98, 71, 94, -82, -75, 7, -5, -26, -42, 11, 32, 13, 95, -66, 93, -69, -19, 43, 4, 30, -31, -21, 99, -77, -27, -20, 100, 24, 27, 93, 9, 42, -47, 41, -96, 27, -33, 12, 65, 34, -79, -81, 7, 30, 79, -41, -44, 48, -52, -75, -55, -38, 35, -13, -16, 29, -21, -1, -54, -55, -78, 82, 65, -82, 34, -18, -51, -49, -56, 61, 74, 32, 67, -92, 56, -81, -92, -89, 91, -44, 12, 3, -2, -18, -71, -35, -14, -23, -71, 18, -71, -29, 81, -18, 33, -78, 56, -94, -34, 72, 36, 60, 70, 4, -73, -44, -90, 76, -12, 61, -63, 24, -96, 95, -30, 61, 99, -78, 36, -45, 10, -55, 12, -50, -55, -36, 38, -22, -44, -40, -85, -75, 27, -26, -96, 19, -95]
[29, 24, 21, -19, 75, -60, -71, -88, -92, -42, 98, 96, 88, -3, 38, -88, -38, -31, 11, 31, -53, 70, 50, -85, 14, -13, -96, 64, -82, -39, -61, 56, -6, 61, 97, -69, -64, -34, 86, -38, -31, 13, -31, 66, 68, -17, 55, -58, -35, 58, 16, -54, 83, 0, -48, -30, 17, 44, 29, 69, -36, -58, 19, 51, -24, -73, 96, -37, 51, -14, -20, -56, -65, 36, 27, -81, 32, -88, 78, -72, -95, 86, 25, 29, 41, -62, -27, 46, -41, -36, 6, -80, 64, 11, -26, -38, -31, 67, 96, 54, 54, -100, 72, 0, -17, 93, -67, -45, -44, 0, 89, 10, 83, -88, 47, 19, -6, 71, 1, -59, 41, 93, 57, -15, 78, 18, 0, -54, -76, -92, 78, 4, -25, -87, -69, -64, -50, -12, 12, 56, 9, 63, -77, 18, 39, -63, -31, -38, 33, -47, 78, -16, -100, 16, 74, -71, 33, -69, -30, -48, -52, -46, 65, 83, 72, -24, -55, -70, 97, 94, -27, 77, 47, -7, -43, -10, -33, 8, -73, -37, 42, -74, -15, 84, -6, -50, 54, 90, 72, 72, -39, 79, 95, -84, -97, -24, 52, 14, -32, 34, 63, 98, 75, -59, -46, -54, -93, 45, -85, -6, -44, 30, -10, 100, 43, 68, -9, -96, -35, -54, -56, 43, -29, 3, -52, -11, 94, 46, 67, 88, 81, -42, 82, -71, -3, -45, 44, -76, -38, -69, 49, -64, -67, -26, -11, -42, 59, -80, 60, 0, -86, 2, -26, -75, 5, 59, 17, -62, -32, 6, -81, -4, 44, 15, -20, -71, 94, 92, -18, 53, -26, 32, -42, 4, 89, 35, -97, -27, 74, -49, 60, -32, 14, 28, -31, -68, 95, -21, 98, -16, 37, -67, -66, 88, 53, -54, -93, -3, -6, 20]
[-64, -35, 39, -67, -10, 2, -33, -88, -64, -26, 41, -15, -2, 87, 58, -17, -35, -18, 51, 60, 70, 55, 38, -78, -48, 58, -2, -56, 49, -1, 64, -37, 68, 61, -65, -99, 12, 92, -27, 77, 51, 58, 45, 72, -49, -76, -68, 20, 55, 67, -75, -99, 18, 73, -98, -98, 33, -35, 43, 72, 58, -23, 73, 41, -11, -46, -3, -89, -30, 18, -45, -50, 18, -26, 35, -7, 61, -97, 17, 81, -23, -91, 38, 28, 81, -21, 77, -23, 39, -48, 76, 69, -47, 17, 47, -48, 1, 86, 29, -47, -74, 2, -37, 45, -40, 6, -43, 66, 44, 25, -74, 98, -47, 67, -77, 72, -49, -97, -54, -22, -40, 95, -89, -67, -33, -42, 92, -69, 48, 57, -76, -93, 16, -80, 0, -21, -15, -19, 98, 33, 16, -35, 89, -35, 67, -75, 82, -71, 41, 24, 33, 24, -83, 8, -35, 71, -17, 53, -57, -88, -25, -25, -57, 24, 57, 48, 35, -47, 76, 37, -80, 1, -63, -29, -82, 63, -86, -68, -73, -20, 97, -94, 37, -6, -70, -19, -92, 71, -47, -26, 77, 15, 20, -43, -10, 53, -58, 36, 88, -40, -4, -16, 31, -42, 28, -25, 82, 23, -58, -80, -29, 79, -34, -32, -93, -39, 19, -14, -17, 8, -54, 52, -71, -71, 82, 58, 81, -72, 20, -31, -57, 16, -10, 75, 28, -62, -51, 62, 79, 1, -54, 57, -47, -25, 11, 95, -20, 33, -65, 24, 94, 89, 99, -40, 0, -55, 16, 28, -32, 56, -14, -61, -67, -67, 6, -55, -98, 60, -28, -58, -59, -71, 26, -81, 4, -99, -27, 7, -2, 71, 63, 85, 38, -35, -23, -86, 86, -76, 88, 69, 35, 54, 100, 79, 64, 58, -15, -60, -33, 27]
[69, 10, -51, -27, -76, 21, -2, 68, 18, 2, -86, -19, 90, 10, -76, -97, -64, -38, 16, -19, 79, 29, -74, 73, -97, -8, 51, 97, 82, 84, 35, -70, 77, -4, -44, 0, 98, 49, 2, 91, -50, -55, -22, 52, -24, 87, 81, -31, 75, -51, -8, 82, 25, -4, -93, 48, -30, 16, 36, 43, 73, 47, 42, 15, 18, -83, -76, -59, 37, -14, -32, 22, 27, -88, 45, 13, 87, -94, -36, 71, -37, -88, -34, 97, -98, -93, 56, -49, -31, -91, -22, 88, 91, 35, 19, -8, -72, 91, 71, -75, 8, -95, 35, -34, 80, 93, 71, 21, -97, -31, -26, -46, -58, 37, -34, 79, -41, 23, 63, -89, 39, -96, -71, -74, -56, 81, 87, 99, -96, 91, -6, 24, 16, 52, 46, 78, 10, 93, -93, -26, 20, 66, 88, 16, 47, -43, 33, 71, -20, -52, -32, 60, -23, 21, 87, 62, -69, -11, -56, -96, -16, -49, -88, 52, 2, -95, 3, 94, -27, -96, 34, -32, 6, -40, -24, 29, -79, 66, 45, 10, -77, -53, -88, 25, 59, 43, -72, -23, -11, 23, -84, -74, -21, 53, 43, 61, 1, -19, 90, 66, -5, -62, -72, 77, -10, -80, -35, -21, -57, -90, -75, -77, -10, 36, 10, -13, 39, 67, -23, 25, -10, -43, -86, 14, 11, 71, 76, 100, 0, -65, -78, 77, 76, 51, -97, 12, -47, -64, 65, 13, 37, 100, 87, -24, 20, -47, -81, -60, -77, 66, 2, -19, 11, 87, 21, -20, -45, -29, 68, -45, 9, -81, -54, 86, -68, -91, 5, 22, 63, 26, 49, 77, 20, -81, -78, 17, -60, -60, 75, 58, 52, -99, -61, -13, 57, 16, 61, -84, 5, -19, 3, 62, -43, -34, -22, -37, -29, -61, 28, 76]
[45, 62, -4, -38, -76, 81, 28, -94, 39, -81, 38, -5, -94, -83, 42, 84, -81, -34, -52, -39, -47, -53, 58, 25, 71, -68, 22, 87, 45, 1, 38, 77, -62, 20, 89, 98, -61, -55, -44, -70, 43, 96, 68, -4, 14, -10, 98, 77, 5, 60, 99, -84, 97, 81, -80, 9, 63, -42, -49, -11, -92, -26, -34, -73, 25, 42, -33, 13, -81, -9, -23, 3, 81, 31, 45, -73, -92, 30, 88, -66, 45, -13, 48, -1, 29, 8, 71, 22, 84, -54, -12, -8, 20, -19, 47, -21, 33, -84, -86, 41, 34, -45, -16, -66, -58, -53, 69, 44, 49, -86, 6, 41, 17, -3, 70, 4, 89, -8, -41, 40, 42, -48, -95, 39, -59, 81, 91, -55, 84, -71, 66, 44, -60, 36, -61, 33, -59, 93, -46, 78, 62, -63, -48, 83, 88, 74, -58, -70, 14, 98, 57, -14, -13, -33, 72, 6, 81, 15, 49, 93, 67, 93, -42, -71, 10, 38, -36, -81, 21, 78, -62, 43, -87, -41, -33, 39, -62, 88, 3, 19, -11, 83, 12, 32, 11, -54, -28, 27, 55, 26, -21, -59, -5, -60, 93, -33, -50, -69, 63, -44, -89, -44, 67, 41, 1, -42, 87, 51, 47, -19, 54, 38, -78, -45, -70, 75, 72, -36, 96, 69, -71, -95, -5, -64, -33, 20, -45, 67, 49, 27, -13, -20, 51, 62, -71, -40, -60, 32, -52, -29, 91, -93, 94, 37, -70, -65, -91, -45, 62, -39, 37, 43, 83, -9, 12, 40, 8, -45, -91, 3, -11, 88, 88, -64, 61, 43, -11, 0, 65, -67, 23, -54, 80, 81, 28, -87, 88, 85, 93, -75, -26, -47, 40, -27, 99, -75, -17, -49, 1, -9, 9, 26, -40, 10, -98, -21, 57, -28, 46, 62]
